Date,TwoEngine_70_30,Engine1_Carry,Engine2_Directional,SP500_SPY,NASDAQ_QQQ,60_40_SPY_AGG,BTC_Overlay_30pct
2019-09-03,1247348.6876818947,1034448.0337240605,1862746.0331788054,1164128.7104034766,1225631.0067299241,1142414.5427422328,1374065.8092538498
2019-09-04,1252201.4164878316,1040608.4651942087,1861018.2511087563,1177341.7931202336,1243323.747306285,1150997.3882307005,1373067.2105118767
2019-09-05,1256679.3097397787,1046182.2990487628,1859942.5296323968,1192477.1141036674,1266099.7869352396,1157897.1654111173,1372458.4347918874
2019-09-06,1254213.2957771786,1046723.0264401832,1845533.393750214,1193397.9145619676,1264845.656997188,1158923.1901675572,1363934.6715790704
2019-09-09,1258584.5438932506,1052113.7949931193,1844753.991760976,1193998.5887790634,1262204.677192842,1157315.4787111117,1363650.3056486628
2019-09-10,1253569.9674229585,1049923.2176273712,1829215.9510592376,1193718.444663022,1258573.9589662652,1154657.9696184027,1355109.062759642
2019-09-11,1255102.0800717445,1050606.706280145,1833889.6412527326,1202206.770993089,1270391.2742832352,1159666.1004570613,1357743.322133596
2019-09-12,1259879.328142478,1052169.5805545305,1850791.6733711716,1206371.5083875966,1275672.5000534616,1161335.239107382,1367144.766481996
2019-09-13,1257594.9679255197,1050366.0841804398,1847007.999727719,1205569.8465850851,1271117.3550281108,1158103.5805210788,1365319.2305266808
2019-09-16,1251712.819820728,1045146.4017371652,1839594.97290592,1201846.5280067713,1265439.8564863526,1157201.150928859,1362388.0624719206
2019-09-17,1249715.1843836815,1043539.8642412459,1836406.8152870391,1204889.477357563,1271513.522965576,1159661.4829855403,1361102.7444158788
2019-09-18,1248925.0294333708,1043545.5332233799,1832513.1998030292,1205610.367190048,1270985.1592702004,1160614.9546114425,1359514.593550215
2019-09-19,1251029.4874718362,1044474.4942174768,1838999.5493383873,1205530.1336998218,1273097.8802132371,1161229.8481180104,1362367.8997315362
2019-09-20,1251031.0820361418,1046465.9440003332,1830825.9192765015,1199834.094373565,1259630.0573526174,1159630.4116666953,1359120.4312200574
2019-09-23,1239699.8555779012,1045689.3738484654,1778902.477185339,1199552.6040580233,1260185.887573427,1159672.504481047,1341301.8511228282
2019-09-24,1212116.2133929865,1045118.9661064446,1649229.8612207759,1190139.977150955,1243449.6530202026,1155485.8680914445,1295570.6853138225
2019-09-25,1209023.0989321321,1042817.3645846487,1643676.0092710778,1197179.79281855,1257407.4703078433,1157669.0800207567,1289669.4866320093
2019-09-26,1210532.7632769805,1046142.0939124567,1638289.747873112,1194685.5543841368,1252777.0544227145,1157001.8821338832,1273012.7272408963
2019-09-27,1210725.922720835,1046446.6176267373,1638048.3795565763,1188249.7784323888,1237231.2106950835,1153835.4334552782,1279382.144134341
2019-09-30,1208392.180731249,1044138.2107940702,1635951.305559014,1193760.176847535,1249006.2778832368,1157168.1996080414,1281805.2384419786
2019-10-01,1210262.8649794296,1046341.4464808671,1636338.5206389574,1179561.0029967064,1238819.2371350736,1149750.3506337625,1284215.892835844
2019-10-02,1207248.9634800593,1042542.923318337,1636616.2427200957,1158723.988649114,1217518.3176564428,1137889.3145861935,1286633.9940492199
2019-10-03,1205396.7124520661,1040213.6588863155,1636778.1358096227,1168217.3875262088,1230880.8871142536,1145252.0796965833,1280635.441727735
2019-10-04,1204681.8103207916,1039603.606920328,1635782.1183426185,1184026.077499762,1249006.2778832365,1155276.543020123,1278241.0839364543
2019-10-07,1211396.1482154874,1049518.1757050038,1629802.4070372547,1178917.2503955967,1245235.5013437588,1151026.8220229577,1280648.1468190337
2019-10-08,1213244.4605268717,1051762.8842774415,1629957.840967763,1160614.7258474806,1226581.1178750007,1140467.4220482868,1279983.2719149627
2019-10-09,1218065.59154603,1057550.0944946113,1630621.1103103133,1171636.7342573234,1238554.2166148534,1146724.779035821,1297226.9631423636
2019-10-10,1217921.1324496851,1057311.5538842862,1630834.692334493,1179561.0029967064,1248146.324035386,1149802.1130009152,1296928.7289011793
2019-10-11,1217251.6235590016,1056722.3848096388,1629966.8095995842,1191789.2061589428,1264221.160462792,1155449.1545575475,1285054.9036222252
2019-10-14,1223614.0998102382,1064157.0557581547,1631621.0112355817,1190461.8534515102,1264088.650202682,1155455.9996156313,1287868.9940706207
2019-10-15,1222767.7998488646,1063186.8043761519,1631330.525445467,1202247.964697802,1280163.486630088,1160805.393579977,1280178.0787876113
2019-10-16,1227203.328306415,1068682.7444461111,1631379.1059247646,1200317.3799942227,1276988.3772567064,1160512.099127626,1272909.9615631881
2019-10-17,1231237.0085268805,1073633.713486585,1631618.0716109406,1203856.8077207764,1280362.1471861866,1162441.8177769925,1275704.5533493913
2019-10-18,1232394.9602195125,1075537.9850268653,1629980.522843429,1198587.1097763088,1268057.772796059,1159718.8868245971,1269651.302239877
2019-10-21,1234791.2571273188,1074783.3085434174,1643183.966126329,1206712.6353410073,1279303.5327822375,1163160.9074321883,1282895.9352526318
2019-10-22,1234530.470668063,1074647.3793191123,1642512.0740963626,1202770.8285837723,1269116.177531875,1161584.569850864,1275288.4993434455
2019-10-23,1235584.2622136683,1076198.702071463,1641653.0507795168,1206270.1395652131,1271563.633649383,1163983.3998031835,1248718.7158030358
2019-10-24,1237416.1747231851,1078420.9971977172,1641856.4212500555,1208241.2448737556,1283934.1583354992,1165248.4107644567,1247779.482656892
2019-10-25,1236922.4124432567,1077887.7943285136,1641566.7628253617,1213189.0665176685,1294187.6638818507,1167450.2220110956,1306203.6847369808
2019-10-28,1241114.323764506,1073485.0062551263,1675824.282903344,1220027.2215000975,1306954.6710076316,1170403.2365678572,1333781.7982937682
2019-10-29,1240838.5204491836,1072984.0268544732,1676407.7893007798,1219665.0938344796,1296833.570887324,1170236.5318984769,1341321.9947762615
2019-10-30,1239851.2437702783,1071747.4402045792,1676469.7005436863,1223406.182246199,1303118.4780106314,1173722.9050073996,1331973.5931224986
2019-10-31,1239470.7813834194,1071216.7800498663,1676691.740569304,1220147.9755952868,1303713.5161723283,1173680.2386947982,1331831.5612388407
2019-11-01,1234823.3409106347,1065416.1388202151,1676920.6951692926,1231451.3397007214,1315554.523988337,1180332.9380698982,1334627.9740771188
2019-11-04,1241492.0180107332,1073457.686850212,1677592.8399902317,1236398.622864834,1323691.3248971226,1182007.5376950933,1341587.3547693978
2019-11-05,1246155.0124513737,1079156.034743978,1677816.948127363,1235031.1534122883,1324418.6636507965,1179460.2526569874,1338716.029697412
2019-11-06,1246567.2091604043,1079604.1898900215,1678041.0862029016,1235312.77834778,1321441.9003313137,1180336.3089535937,1339630.1517156314
2019-11-07,1242998.254100704,1075126.7577382834,1678265.2542208463,1239656.9641356962,1325874.4943328763,1180600.4060879785,1335749.0026488507
2019-11-08,1241415.8363725366,1073109.9092395157,1678489.4521851975,1242714.1832011926,1331166.3083438233,1182094.2131084783,1315867.8324239023
2019-11-11,1238961.263758676,1069894.8426075352,1679162.2257966967,1240340.698861969,1329380.2503521338,1180824.2494300585,1314376.5226817175
2019-11-12,1234980.9881336733,1064923.3964974293,1679386.543586684,1242955.4221516715,1333217.0723535332,1182824.702346839,1317105.16842623
2019-11-13,1236080.823887854,1066217.2666228134,1679610.8913430853,1243357.8011823527,1333547.8238334756,1183899.7015404108,1316896.6809305102
2019-11-14,1233173.7011205603,1062573.9047188412,1679835.2690699042,1245167.7664106928,1332489.10459546,1186284.873842693,1312527.0841721338
2019-11-15,1234174.5770485746,1063745.0878532277,1680059.6767711441,1254178.2835269799,1342279.9774061579,1191182.3332116497,1302878.2088150377
2019-11-18,1234181.2040482706,1063570.5175255754,1680733.0797614367,1255103.5264436314,1343338.1724738406,1192599.7434888736,1294913.533092172
2019-11-19,1233374.8213178758,1062516.8968649167,1680957.6074004094,1254741.3987780134,1345322.6813534957,1192732.1308176715,1290212.6139558952
2019-11-20,1232412.0635316353,1061271.2249801613,1681182.1650338299,1250075.3366895423,1337252.1355747653,1191213.7590601456,1281896.0540213757
2019-11-21,1229141.7511215513,1057187.3569510623,1681406.752665705,1248064.1146358866,1334275.4770893492,1189389.197092556,1263594.5095238753
2019-11-22,1229435.9942122046,1057488.371913364,1681631.3703000424,1250839.5741459413,1335135.4309371999,1191229.0425464632,1246542.6147564242
2019-11-25,1241625.4336759383,1072303.981811749,1682305.4032579109,1260533.8259885013,1350945.9806828517,1197232.8516581217,1239477.238811224
2019-11-26,1243520.6379048377,1074580.8093459469,1682530.1409421826,1263389.9228486323,1353525.3180560705,1199538.6831633039,1243351.9537835033
2019-11-27,1242410.6672122697,1073149.0377407782,1682754.908648962,1269021.479218818,1362985.2297186924,1202153.0943765792,1259657.4491800705
2019-11-29,1246149.8361973783,1077640.1931639418,1683204.5341460865,1264314.8965253837,1356767.2067298398,1198882.3559987098,1271509.3871607909
2019-12-02,1246653.7859417198,1078077.5773783436,1683879.1976608646,1253574.7822909327,1342875.5397381876,1192243.5898939513,1249987.5302264811
2019-12-03,1246067.3734460168,1077291.4032454344,1684104.1455869325,1245167.7664106921,1332357.1185056828,1189608.3458104103,1250010.041733091
2019-12-04,1246247.577300182,1077452.2910729311,1684329.123563594,1252851.0654394967,1339104.4486965102,1193212.5479735087,1246637.6896455272
2019-12-05,1244245.0922645957,1074917.371667553,1684554.1315948635,1255103.5264436307,1341750.4605360504,1193949.5678838245,1256876.1666768894
2019-12-06,1243793.8361479715,1074298.9082006405,1684779.169684756,1266567.761389368,1356105.494101822,1199814.8447259588,1261989.7266713094
2019-12-09,1249173.7440170955,1080751.9957241393,1685454.4643463294,1262585.16478727,1349953.516574891,1197807.173734894,1255026.2444510886
2019-12-10,1250701.3484094462,1082578.1811514217,1685679.6227108743,1261177.578589611,1348828.7518749535,1196835.6195172435,1248897.397119465
2019-12-11,1252615.4843516483,1084883.1034872688,1685904.811154125,1264757.5269211282,1355973.0886757786,1200150.2258980672,1245889.8104935656
2019-12-12,1250538.8249473942,1082251.5872039774,1686130.0296801,1275658.5119958816,1366094.3984642192,1204314.741078585,1247337.5996529814
2019-12-13,1250449.6727751556,1082079.4044696921,1686355.2782928178,1276422.6148323305,1370592.7234255038,1206676.8449794096,1248825.9061350524
2019-12-16,1254412.5002172273,1086793.766778372,1687031.204691623,1285191.758378189,1384352.2994933121,1210666.7032597759,1231684.9316393516
2019-12-17,1258189.2449593218,1091405.9503719562,1687256.57369151,1285473.6525535807,1385146.1030451744,1210868.935975791,1216238.1773743103
2019-12-18,1257063.3348536156,1089948.2339714204,1687481.9727982413,1285553.6168039069,1386204.2981128574,1209967.7514495223,1251313.5327472163
2019-12-19,1257611.4674896025,1090564.77945475,1687707.402015839,1290823.3147483745,1394870.0917214176,1213465.8515839989,1247615.191819567
2019-12-20,1256833.1747609463,1089538.180140167,1687932.8613483256,1296483.1413080692,1400493.1813826403,1216744.5835510504,1248561.8280598419
2019-12-23,1255431.0441546878,1087608.9336342947,1688609.420075352,1298463.5353931647,1404192.2514206027,1217513.083815494,1256277.6640189055
2019-12-24,1254634.1118092975,1086560.3783117617,1688834.99990763,1298503.2482784276,1404921.5820215407,1218142.908107952,1254699.3786266444
2019-12-26,1258155.385666044,1090793.5308150903,1689286.24998124,1305416.251953081,1417318.5248924259,1222467.7775021284,1250629.5422890028
2019-12-27,1261593.706445494,1094989.5799187282,1689511.9202306236,1305092.4909732256,1416125.5132151688,1222937.646574063,1253396.0753028123
2019-12-30,1260225.4873490862,1093102.714171957,1690189.1118774135,1297897.4585032302,1406844.2388019355,1218892.3810606652,1253966.9781707388
2019-12-31,1259124.5451606822,1091675.9277440922,1690414.9027393158,1301050.3923532078,1409495.8068470026,1219543.6119240494,1248957.1569100758
2020-01-02,1259017.3241325293,1091417.0445721915,1690866.5749567521,1313217.7472980237,1433030.6354495937,1227732.3289513292,1238356.2485778637
2020-01-03,1254807.9742040741,1086141.698782922,1691092.4563203454,1303273.6408281822,1419904.2571437038,1223592.682730986,1257586.6968937274
2020-01-06,1250381.2942337773,1080484.0385890529,1691770.2814789945,1308245.963303003,1429053.021296827,1226003.8770359338,1279624.3276368226
2020-01-07,1251558.4753303917,1081875.3639409654,1691996.2835679392,1304567.4731680541,1428854.0462385286,1223414.2176853118,1299235.423082924
2020-01-08,1252606.3256647422,1083107.4031172735,1692222.3158483023,1311519.9204880705,1439593.7721855051,1226762.1892269833,1295354.5238758333
2020-01-09,1256449.7113053417,1087792.9786066047,1692448.3783241168,1320413.0490079196,1451792.159334358,1232275.9857887756,1285818.4550729683
2020-01-10,1256376.6375165188,1087640.3213486322,1692674.4709994167,1316612.997058081,1448079.7753699445,1230978.3977136004,1300013.355003088
2020-01-13,1250428.0276166154,1080102.3098911936,1693352.930262574,1325668.2079977829,1464786.027380138,1235753.036502372,1299398.203276797
2020-01-14,1248127.2936085248,1077201.4113828058,1693579.1437761637,1323646.485588024,1459018.0570389533,1235060.2457221113,1332238.6045843582
2020-01-15,1249441.7332238783,1078760.3568405842,1693805.3875094159,1326638.0101178992,1459615.191881981,1237478.1699683156,1331423.5651226365
2020-01-16,1248394.8013458417,1077407.2885880587,1694031.6614663673,1337673.6151426968,1473603.201380786,1243654.5286463094,1327773.5583757998
2020-01-17,1244176.3830417097,1072467.772809879,1693072.661043881,1341836.8717177538,1480895.668717636,1245405.464837388,1337269.6197579284
2020-01-21,1246722.781129058,1076822.3954757315,1688599.2298318853,1339209.3595327975,1480232.6980808193,1245352.4118340332,1329598.226103756
2020-01-22,1248447.4863098299,1078909.2094600294,1688750.2759944927,1339371.4419526502,1484143.9522694645,1245706.4257110343,1326757.218211723
2020-01-23,1248869.8768932954,1079398.8692244405,1688866.4605671081,1340907.3209627008,1488917.1521532247,1247222.5161404873,1314301.5798076836
2020-01-24,1251553.2743824862,1083122.0466451442,1687369.8215441694,1328982.5511678634,1476387.6990222295,1241489.8872675525,1316249.897045531
2020-01-27,1256400.1805260472,1087616.3729975417,1692772.0296894235,1307679.8864130694,1445891.8884011968,1231077.1368897518,1338225.8573245518
2020-01-28,1253975.1969969675,1084045.9523072608,1694847.6588480552,1321383.1203679363,1468100.4612279553,1238386.0301751823,1358572.1587818942
2020-01-29,1253961.4883181013,1083988.7263943667,1694994.6600997876,1320291.6218129806,1470487.4280890683,1238901.698246336,1356871.8231098587
2020-01-30,1253791.954872405,1083674.9213715743,1695375.725635124,1324576.4402029274,1475724.83321948,1241357.3152768298,1365403.4305689875
2020-01-31,1254192.9086260286,1084626.027075418,1693711.0136015434,1300524.8360682374,1452322.6197110654,1229309.9854650355,1358704.9291776733
2020-02-03,1258397.1953928059,1086809.6894961745,1704641.3433028702,1310185.7021631864,1474265.9623494705,1234630.104684125,1356606.2034691458
2020-02-04,1256000.9518518124,1083908.4579129745,1704439.3018514256,1330154.6870728957,1508010.0565223317,1244279.6763317443,1351803.897389093
2020-02-05,1252804.5198523554,1079666.671884335,1705544.1424152015,1345515.3618527032,1512982.3362984564,1252158.8188883627,1371032.9570752282
2020-02-06,1252576.7530621644,1079294.815195049,1705881.1983267453,1350042.630772679,1526042.4594742912,1254994.8393459995,1376140.3898851036
2020-02-07,1252250.1939306613,1079440.1008535959,1703862.9245978866,1342847.4636827337,1519479.1130702465,1252436.3210257574,1379075.509258546
2020-02-10,1253675.0566443603,1077182.15493752,1718669.7021557484,1352872.4767425514,1537842.8965065477,1258616.3746255757,1382217.2073348518
2020-02-11,1255744.7458690053,1079054.2391546362,1721157.9669201719,1355216.8831725658,1538108.0218608344,1259308.5687465728,1397139.2371607742
2020-02-12,1254705.6859556972,1077486.854213567,1722244.2636766373,1363948.6023723122,1553090.8018170642,1263647.536092825,1402107.411716659
2020-02-13,1254979.4593326563,1077769.7479798475,1722441.8197433283,1362493.0914724378,1551101.8899066143,1263192.8913342648,1397689.4487735846
2020-02-14,1256979.1651195444,1080793.8600875188,1720313.389556843,1364676.0885823492,1555543.6044719657,1264938.4278033099,1401832.2888895972
2020-02-18,1244622.7612292909,1083019.6615615624,1655403.1661219448,1361159.2770074029,1556140.3199787273,1263646.6538549708,1396031.5058012786
2020-02-19,1246437.653289995,1085531.856700218,1654489.6692392146,1367667.6131122243,1571056.5303027022,1267139.170552278,1375159.2423708453
2020-02-20,1244290.224920507,1082805.5998034347,1654683.5811717897,1362048.4417774426,1556471.7004630691,1265167.4813498028,1374221.022725996
2020-02-21,1243171.695024785,1081882.9493495217,1653015.2995834106,1348021.3122227702,1526572.7101828645,1258364.8528116166,1377694.7718923208
2020-02-24,1240499.0005368805,1077734.4295862084,1655918.7858708561,1303313.7575732968,1467702.6159454256,1234945.1969508242,1376748.8066223268
2020-02-25,1239395.714894342,1076839.632993595,1654217.557540007,1263820.841308723,1427793.4399873158,1213349.5973076408,1363675.1361505326
2020-02-26,1234964.0697454873,1071571.4100090445,1653384.7163652764,1259172.0105738577,1435152.267288287,1210167.386987014,1340978.436542302
2020-02-27,1232197.7261059245,1068083.5572009222,1653596.389383429,1202620.7273394736,1363288.3050050684,1177641.0250828152,1339460.6258175746
2020-02-28,1231269.3344458109,1067363.8984842459,1652043.143071731,1197567.9021345265,1364349.2257584815,1178142.7387826438,1334460.7634207436
2020-03-02,1225937.2753533379,1063676.194794018,1641437.439340475,1249430.3725088823,1434754.1075035576,1208588.9790280485,1344058.0009312024
2020-03-03,1225165.4757816189,1062824.545914192,1641059.4004543496,1213655.7938844706,1388745.5807199213,1191120.0860505279,1340461.2295782904
2020-03-04,1227225.35785419,1065327.3853644123,1641239.2784548185,1264669.7547136997,1446687.1596299906,1220792.6675207296,1339097.5127624082
2020-03-05,1228813.343596437,1067190.0719083701,1641622.4502555632,1222629.8289942958,1402734.1143890591,1197950.9488534566,1354067.1015848424
2020-03-06,1228601.0990791044,1067362.8825633281,1640057.0290387818,1202418.5281745074,1379066.670692291,1189591.3262543567,1356152.7591273487
2020-03-09,1213487.3703328138,1066279.5224859929,1577048.265157374,1108516.1320807477,1283270.6635283506,1133245.2807381134,1301740.8298425185
2020-03-10,1211327.5353511262,1063545.2397050222,1577127.9941896661,1165876.6158348457,1353145.5042329864,1163307.54583799,1301176.7464902846
2020-03-11,1209951.04701328,1061793.9365541202,1577213.7838671447,1109041.8229856691,1294209.1548654921,1122644.556176578,1301382.353050456
2020-03-12,1212085.1589546716,1064979.3183637825,1575446.25419028,1002931.6186521049,1175541.3945698435,1040230.5040763968,1156388.7037496446
2020-03-13,1212878.5789362122,1065947.6511074798,1575541.3888706358,1088668.5743659781,1275116.0408282524,1100122.0863120263,1197877.287053539
2020-03-16,1214518.7472475404,1071411.0016908946,1563803.9477303503,969542.505542471,1122372.9107094675,1035250.8483207421,1162782.4749779338
2020-03-17,1213678.0862061947,1070184.2790315198,1564373.6711651396,1021890.1462167851,1207495.34222242,1058083.2618102152,1177579.921376711
2020-03-18,1213698.811751332,1070147.0706099924,1564589.6298614081,970148.8337974688,1170767.9850179504,1009817.9540394936,1178555.9861485867
2020-03-19,1218770.9371016896,1077182.9406946518,1562382.4695045417,972210.2017825157,1177795.43183458,1020126.2656312828,1242972.0609156734
2020-03-20,1220688.0935184415,1079635.3326820186,1562274.9471751116,930313.6463099085,1131654.1851227006,997794.3240771558,1243545.1609824612
2020-03-23,1220778.564599993,1080095.2319807047,1561105.612608918,906527.2434768048,1132471.2618373353,991954.6252741269,1258515.4157971803
2020-03-24,1223807.6491359037,1083751.2940268745,1561687.4460263487,988661.6347075535,1220167.1600157802,1049155.178882621,1277373.9076801604
2020-03-25,1223111.4728581016,1082814.8976387824,1561874.6502696672,1003462.0885652532,1211131.7214885897,1062865.3351960802,1274435.4961413136
2020-03-26,1219741.6108172678,1078489.5962082343,1562088.0699338492,1062053.9410024027,1274910.2515556288,1101398.4744159428,1276579.1818294295
2020-03-27,1219497.0949696223,1078122.5815093112,1562284.6210204824,1030420.0701114157,1231062.459717506,1083590.9068838698,1262634.9405804917
2020-03-30,1223641.882128221,1083172.9889688513,1562910.8173098338,1063883.6280534242,1275840.5490621293,1105117.6746263327,1262083.9239170956
2020-03-31,1224676.3970031312,1084419.1988603608,1563119.6051774381,1048025.9364180549,1264944.8300241372,1094049.6367320663,1262720.2987979783
2020-04-01,1226775.2983137562,1087012.1455970723,1563328.4209368282,1000859.8176209298,1211197.9766186448,1063020.8958181676,1272730.3745718189
2020-04-02,1224768.6471124159,1084409.8558582994,1563537.2645917302,1023954.9470105582,1235779.678209732,1078368.6828416123,1283647.7268585528
2020-04-03,1226985.5573215315,1087151.8446348407,1563746.1361458704,1009154.5604628338,1218239.9953705238,1069316.838546502,1280353.2324756405
2020-04-06,1234775.739042572,1096831.612721177,1564372.9182409937,1076935.6379999537,1305338.1297015417,1114493.1763737958,1311328.5148759822
2020-04-07,1235468.0977935926,1097647.4038890493,1564581.9014293626,1078033.5983125116,1304806.62098417,1115792.395604496,1306291.8649927743
2020-04-08,1239691.8367859381,1102945.370077984,1564790.91253561,1114221.392873583,1332510.490745035,1138689.6770238124,1315024.785962032
2020-04-09,1237421.5510256335,1100784.5307697274,1562391.9667092392,1131176.977511535,1334437.026385892,1154750.0066416194,1313425.9506622246
2020-04-13,1240284.0106914924,1104169.9908847986,1563227.008238551,1120849.1368740934,1348853.8072168573,1146257.519080323,1289277.751170827
2020-04-14,1241312.2672868052,1105414.5049355705,1563435.8383458205,1153906.075256994,1407516.9590069407,1166776.8359354956,1289250.8425681337
2020-04-15,1241070.0553250501,1105043.0817723805,1563644.6963505186,1129387.7437555017,1391372.9320956166,1153820.5418496614,1278048.2301515327
2020-04-16,1241693.1486265336,1105772.385913926,1563853.582256372,1134836.6208534779,1416751.3725924292,1157751.1386089094,1305569.379484915
2020-04-17,1241767.7454125376,1105803.9793058978,1564062.4960671081,1165494.2951767216,1430304.5303832146,1175964.825780337,1304556.6723640666
2020-04-20,1242228.3184272926,1106197.8220460278,1564689.404965892,1144961.118056378,1413363.4500639655,1162852.2700542342,1293317.3876059102
2020-04-21,1240487.9004698165,1103920.4422090033,1564898.4304334412,1110196.1890572954,1361210.8083083893,1141905.8265796732,1293346.1354572463
2020-04-22,1240325.8013291054,1103651.1637928262,1565107.4838245169,1134836.6208534776,1401604.1079857936,1157112.3565145622,1306825.7553923586
2020-04-23,1242129.981690123,1105881.367263816,1565316.5651428495,1134755.175783701,1398614.6597442594,1158168.956081767,1324162.8034165762
2020-04-24,1240166.1405596512,1103320.2979851188,1565525.6743921696,1150571.8083343068,1420671.3280085973,1167617.8669384792,1330765.6218806142
2020-04-27,1241803.8744343384,1105209.9070474869,1566153.1697633706,1167161.5632580146,1432098.3460958283,1175570.1125376164,1343996.919570544
2020-04-28,1247191.6569665214,1111996.8393275456,1566362.3907739588,1161794.400469715,1405125.4842809662,1174178.3172019524,1344715.1983909253
2020-04-29,1251968.630009867,1118017.677709935,1566571.6397341958,1192208.0088235291,1454952.3822702905,1192941.365237143,1396202.9017825776
2020-04-30,1251853.0365934786,1117806.2029783546,1566780.9166478156,1181108.3247025108,1454354.513588797,1185220.2461591621,1389552.3174524955
2020-05-01,1253624.750568133,1120275.7699943723,1566095.5258956458,1149840.2835257684,1413363.4500639653,1166418.4110949882,1399610.3685257444
2020-05-04,1259857.2964083422,1126447.7641402883,1571899.7991974987,1153011.5256889518,1429839.6961321638,1168747.9818144417,1402311.495341137
2020-05-05,1257367.2111581464,1123136.966595953,1572323.8042030742,1163664.6754356746,1446050.0830076095,1174867.3359189753,1406710.4287581842
2020-05-06,1260108.2135943938,1126503.049279736,1572753.7201416607,1155776.4848429032,1454952.3822702905,1168199.055198014,1419296.0873268126
2020-05-07,1260413.5108349242,1126769.3097622383,1573156.483767016,1169722.9770474995,1473687.4879702863,1178101.9752380394,1450793.3257831351
2020-05-08,1263661.9481030735,1131141.3456558879,1572428.4939676635,1189077.8257451085,1493884.190226022,1188546.9711349113,1446168.2359644184
2020-05-11,1257078.032718165,1131768.0412831265,1543203.6214542317,1189321.4878546877,1507237.8487881767,1187264.337447727,1390609.3482039084
2020-05-12,1259187.3946345148,1134256.4799594202,1543918.0501633333,1165616.5300913607,1475680.593243398,1174293.0229668603,1400569.3457215568
2020-05-13,1259730.9466495533,1134764.8643417633,1544524.9248405413,1145001.5040413905,1457211.1370680216,1162598.579140188,1422915.5597849847
2020-05-14,1261206.1913417808,1136556.5399064734,1544863.9587352793,1158704.4687563574,1473753.7431003416,1172382.6714892092,1444403.1753902459
2020-05-15,1260158.9237088114,1135482.0532713542,1543995.7531659503,1164030.7070798436,1483320.5855108376,1175896.549474985,1426485.3119572091
2020-05-18,1263438.0240226258,1135165.995978243,1558391.5730580452,1199486.5056625514,1510957.7808053812,1196703.89595184,1445052.4299008034
2020-05-19,1264125.0442693264,1135993.8114062157,1558564.5448335917,1187166.4916943854,1507171.2791559221,1189861.422882565,1445297.3318006236
2020-05-20,1264602.728379446,1136595.6911338982,1558600.9043180791,1207334.3102703097,1537266.9381449611,1203210.1125055947,1436249.2612152025
2020-05-21,1267229.4142224232,1139948.125143346,1558665.3580567702,1198999.1814433925,1520524.8328840102,1198595.1952761593,1416420.2350737336
2020-05-22,1266284.864572189,1139054.4438545199,1557643.9682583364,1201275.8740385345,1525773.7697617414,1200205.9997897954,1421269.7357258175
2020-05-26,1263782.451378528,1137564.480701365,1552104.9564702623,1216075.991346359,1521654.3151169424,1208301.289994299,1405796.0003188099
2020-05-27,1266881.8235780734,1141362.0977137971,1552703.0055175782,1234170.1242118073,1529958.640864063,1219789.3358459014,1422441.9958309783
2020-05-28,1265870.6948023003,1139947.5711987203,1553062.240829035,1231893.1623767652,1527965.850093151,1218106.7330880906,1438598.1788852923
2020-05-29,1263483.5959110882,1137219.6099003246,1551972.0131075473,1237382.4254597542,1550354.6326802964,1222650.5070659867,1434807.9323214155
2020-06-01,1272333.1854477955,1138042.5789030336,1585588.6728601283,1242383.5566038846,1555005.2815402676,1225340.6241506254,1468579.687001732
2020-06-02,1271480.9877559745,1137430.2750514424,1584039.190309378,1252670.8093263882,1565435.6421568764,1231845.8474791173,1441094.025551403
2020-06-03,1273970.1860508549,1140485.9033006597,1584446.8893599273,1269341.470840072,1572478.0802450217,1240465.582435413,1446986.357487395
2020-06-04,1277008.8191697465,1144293.969384414,1584699.7575193923,1266007.069297435,1561449.5364447196,1237028.2911306021,1453591.2193129081
2020-06-05,1276072.5136222274,1143482.7261569125,1583448.1641037804,1298454.515856512,1592408.818473938,1256347.8140535934,1447715.7442448814
2020-06-08,1279052.077286028,1146072.0093111885,1587403.9404219473,1314149.5865922282,1604765.8195654703,1266018.1150786015,1452884.1428620808
2020-06-09,1280218.9885075563,1147500.462429987,1587614.8099263061,1304350.3311886338,1616392.3368813323,1261003.104126055,1454099.9541143796
2020-06-10,1280544.5500816074,1147820.7360031102,1587926.6581925799,1297072.1035895112,1635791.7760610098,1258847.4780176552,1457548.9274573966
2020-06-11,1279656.9424521977,1146694.4244618963,1587893.4917747697,1222297.1830977367,1554739.6320156478,1214448.6549072734,1433393.8570366707
2020-06-12,1278582.8954795725,1145695.0003994824,1586680.2067574868,1236934.814125858,1567096.63310718,1223671.1760062755,1440865.5251056312
2020-06-15,1278009.6038555962,1145585.1408148375,1584660.161863734,1248482.7826805224,1586163.9579640501,1232149.0650606805,1439914.0583679522
2020-06-16,1277530.427692685,1144776.2860075547,1585290.3516479868,1272512.8476232057,1613402.5741375978,1245417.613823228,1444040.048351751
2020-06-17,1280373.5530774635,1148373.3371224354,1585427.665050355,1267227.399144583,1618518.1620826866,1241890.9318252036,1441551.2224745816
2020-06-18,1281218.9809256494,1149399.257139944,1585612.3155313658,1267715.2618435419,1622902.9517499055,1242684.61001922,1438565.1480188277
2020-06-19,1283157.2199884865,1152354.9788244066,1584094.003503784,1260470.4199920301,1622637.302225286,1238591.9909218727,1433021.9387150558
2020-06-22,1295822.7556910357,1165339.5134900857,1594570.4074590125,1268556.0980515159,1642097.1258272922,1243233.173888721,1450108.1939150612
